key,description,weight,predicted_weight,absolute_error,weighed_absolute_error,url,reasoning
r3bub9,asperges,128.0,120,8.0,0.11234229292375206,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/741f1215-a68b-4c9f-867b-de16606d87b9,"The asparagus spears are located at the top of the plate. There are approximately 8 spears visible, and they appear to be of medium thickness and length. Asparagus is relatively light due to its low density. Based on the size and number of spears, I estimate the total weight to be around 120 grams."
8japfq,cookie,57.0,50,7.0,0.0437739989029073,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/078e41ee-9489-4b78-94b3-a6298acfbbb2,"The cookie is clearly visible in the image, lying flat on a wooden surface. It appears to be a standard chocolate chip cookie with a slightly thick and dense texture, as indicated by the visible chocolate chunks and the overall structure. Based on its size relative to the surface and its thickness, I estimate the weight of this cookie to be approximately 50 grams."
m4egh2,beurre,5.0,12,7.0,0.0038398244651673065,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/46c1d23a-f389-4a7e-9f37-e58c81310310,"The butter is visible on the toast, with a small amount spread on each slice. The total amount of butter appears to be approximately 10-12 grams, considering the visible spread and the density of butter. This estimate accounts for the fact that butter is dense and spreads thinly."
p8a2w5,beurre de cacahuète,26.0,20,6.0,0.017114646187602854,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/0492af94-e971-4558-b676-48cc8de79062,"The peanut butter is spread on the two pieces of bread visible in the image. The layer of peanut butter appears moderately thick and evenly distributed. Based on the surface area of the bread and the thickness of the spread, I estimate the total weight of the peanut butter to be approximately 20 grams."
p96w4a,chips nature,24.0,30,6.0,0.015798134942402633,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/02ea6886-605d-4940-9e2a-83adfbea5fe7,"The chips are located in the center of the plate and appear to be a small pile. Based on their size and the visible portion, the pile likely contains around 15-20 chips. Potato chips are lightweight and have a low density due to their thin, fried nature. Estimating an average weight of 2 grams per chip, the total weight of the chips is approximately 30 grams."
p96w4a,mélasse,5.0,10,5.0,0.0027427317608337905,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/0c836c4f-c291-4337-a78c-461d7f66fb81,"The mélasse is visible as a dark, glossy layer spread on the top slice of bread. It appears to cover most of the surface of the slice, but the layer is thin. Considering the density of molasses and the thin application, I estimate the weight of the molasses to be approximately 10 grams."
2ahgvr,toast,55.0,50,5.0,0.030170049369171694,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/feb15752-d5e3-4f73-8eeb-9fb560cc6f6b,"The toast is clearly visible on the plate, consisting of two slices of bread. Each slice appears to be of standard size for sandwich bread, and the texture suggests it is lightly toasted. Based on the visual evidence, the weight of one slice of toast is estimated to be around 25 grams. With two slices present, the total estimated weight is 50 grams."
8japfq,yaourt nature,120.0,125,5.0,0.06582556226001098,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/e8994a28-eb3a-4a4f-b47c-a5e7364a37bf,"The image shows a standard plastic container of plain yogurt ('yaourt nature'). Based on the size and shape of the container, it appears to be a typical single-serving yogurt cup. These containers usually hold approximately 125 grams of yogurt. The yogurt is filled to the top, confirming it is a full portion. Therefore, the estimated weight of the yogurt is 125 grams."
m4egh2,courgettes gratinée,85.0,80,5.0,0.04662643993417444,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/6b91ac4b-1f0f-4176-bf40-a12a6cd892e2,"The courgettes gratinée are located on the left side of the bowl. They are sliced into rounds and appear to be cooked with a layer of cheese or sauce on top, giving them a gratin-like appearance. The slices are stacked in a single layer, covering a small portion of the bowl. Based on their size and density, I estimate the total weight of the courgettes gratinée to be approximately 80 grams."
p8a2w5,fromage,26.0,30,4.0,0.011409764125068568,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/b95a014a-7d17-4694-b3e5-94c939a27c24,"The fromage (cheese) is visible as a grated topping spread across the spaghetti and tomato sauce. It appears to be a fine-grated cheese, covering a significant portion of the dish but not forming a thick layer. Based on the distribution and the typical density of grated cheese, I estimate the weight to be approximately 30 grams."
p8a2w5,petits pains grillés,26.0,30,4.0,0.011409764125068568,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9e3bfdbf-2b6e-41be-93ee-6610250b8c4e,"The petits pains grillés are clearly visible on the plate, with three pieces placed in the center. Each piece appears to be a small, thinly sliced baguette or similar bread, toasted to a golden brown. Based on their size and density, I estimate each piece to weigh approximately 10 grams. With three pieces present, the total estimated weight is 30 grams."
m4egh2,beurre,4.0,8,4.0,0.001755348326933626,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1f732396-f9f9-451f-bb51-ade259131e78,"The butter is spread thinly on the four slices of bread, visible under the strawberry jam. The layer of butter appears to be light and evenly distributed. Considering the surface area of the bread slices and the thinness of the butter layer, I estimate the total weight of the butter to be approximately 8 grams."
p96w4a,pain,34.0,30,4.0,0.01492046077893582,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/a0fc1136-90f4-4311-ac49-169af42b0117,"The image shows two slices of bread on a plate. Each slice is approximately half of a standard slice of bread. Considering the size and thickness of the bread, and estimating the weight of a full slice to be around 30 grams, the two half slices together would weigh approximately 30 grams."
xjvrtk,ciboulette,5.0,2,3.0,0.0016456390565002743,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/bc9c353c-4fd3-41d7-b5ab-cc73e9587d47,"The ciboulette (chives) is visible as small green pieces sprinkled over the fried eggs. Chives are lightweight and used sparingly as a garnish. Based on the amount visible, the total weight of the ciboulette is estimated to be approximately 2 grams."
2ahgvr,miel,7.0,10,3.0,0.002303894679100384,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/cca1db77-eb8e-454d-8ea2-e23840f01b97,"The honey is visible as a dark, viscous layer on top of the mixture in the jar. It appears to be a small amount, likely added as a sweetener. Based on the size of the jar and the visible thickness of the honey layer, I estimate the honey to weigh approximately 10 grams."
wrah5h,tortelloni all'arrabbiata,298.0,300,2.0,0.06538672517827757,https://www.myfoodrepo.org/api/v1/subjects/wrah5h/dish_media/419833c2-5752-4ac9-873d-00947d43a38a,"The tortelloni are visible in a metal container, filling it to about three-quarters of its capacity. Each tortellone appears to be medium-sized, and there are approximately 15-20 pieces in the container. Considering the density of pasta and the likely filling, each tortellone is estimated to weigh around 15-20 grams. Multiplying this by the number of pieces, the total estimated weight is approximately 300 grams."
6fwmw2,parmesan râpé,10.0,12,2.0,0.0021941854086670325,https://www.myfoodrepo.org/api/v1/subjects/6fwmw2/dish_media/5b6177d5-0d26-4a44-8697-8f007fe9ff1c,"The grated parmesan is visible on top of the fried eggs. It appears to be a light sprinkling, covering the yolks and some of the egg whites. Based on the distribution and the typical density of grated parmesan, the amount seems to be approximately 10–15 grams. Considering the lightness of grated cheese and the visible quantity, I estimate the weight to be 12 grams."
p96w4a,truffes au chocolat,26.0,28,2.0,0.005704882062534284,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/7928425f-64bc-48a9-b067-7e23c9122796,"The image shows two chocolate truffles placed on a wrapper. Each truffle is rectangular and appears to be of medium size. Based on their compact and dense appearance, I estimate each truffle to weigh approximately 12-15 grams. With two truffles present, the total estimated weight is around 28 grams."
p96w4a,mélasse,6.0,8,2.0,0.0013165112452002193,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/b0979eb7-5126-4d9e-9058-64093ecde7e0,"The molasses is spread on the top slice of bread along with butter. The spread appears to be a thin layer, covering most of the surface of the bread. Considering the density of molasses and the visible amount, I estimate the weight of the molasses to be approximately 8 grams."
xjvrtk,pomme,192.0,190,2.0,0.04212835984640702,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/d130b57d-355f-4a62-bd0b-21090532c912,"The apple is held in the hand, providing a clear size reference. It appears to be a medium-sized apple with a typical round shape. Based on its visual size and density, a medium apple generally weighs around 180-200 grams. Considering the visual evidence, I estimate the weight of this apple to be 190 grams."
p96w4a,cacao,3.0,5,2.0,0.0006582556226001097,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/df716541-77d9-493f-a69b-8cf20719be25,"The cacao powder is visible as a layer sprinkled on top of the frothy drink in the cup. The layer appears to be thin and evenly distributed, covering a small area. Based on the visual evidence, the amount of cacao powder is likely around 1–2 teaspoons. Considering the density of cacao powder (approximately 2.5g per teaspoon), the estimated weight is 5 grams."
p96w4a,beurre,3.0,5,2.0,0.0006582556226001097,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/1be5e2de-f1fe-4789-baf2-13f24ce8ca0a,"The butter is spread thinly on the slice of tresse bread, visible under the layer of apricot jam. The amount of butter appears minimal, likely just enough to coat the surface lightly. Based on the visible spread and typical density of butter, I estimate the weight to be approximately 5 grams."
2ahgvr,graines de chia,8.0,10,2.0,0.001755348326933626,https://www.myfoodrepo.org/api/v1/subjects/2ahgvr/dish_media/aa859e5b-563f-472c-9914-036722ebf60e,"The chia seeds are visible as small black and white specks distributed throughout the mixture in the bowl. Chia seeds are dense and lightweight, and their volume appears to be relatively small compared to the overall mixture. Based on the distribution and typical density of chia seeds, I estimate the weight of the chia seeds to be approximately 10 grams."
ppf8hc,spaghetti,151.0,150,1.0,0.016566099835436093,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8551517c-a8fb-4fec-864e-92e0e6190a4b,"The spaghetti is clearly visible on the plate, forming the base of the dish. It is topped with a meat-based sauce and grated cheese, but the estimation focuses solely on the spaghetti. The portion appears to be a medium serving, with the strands spread out and slightly piled. Considering the volume and typical density of cooked spaghetti, I estimate the weight of the spaghetti to be approximately 150 grams."
m4egh2,asperges,59.0,60,1.0,0.006472846955567746,https://www.myfoodrepo.org/api/v1/subjects/m4egh2/dish_media/1be0c018-c909-437a-bb34-9818f24a9b6a,"The asparagus spears are located on the left side of the container. There are three visible spears, and they appear to be of medium size and cooked. Cooked asparagus typically loses some water weight but remains relatively dense. Based on their size and appearance, I estimate the total weight of the three spears to be approximately 60 grams."
8japfq,chocolat noir ovomaltine,26.0,25,1.0,0.002852441031267142,https://www.myfoodrepo.org/api/v1/subjects/8japfq/dish_media/249e64ad-2ecb-47e4-9ec9-007252e6b366,"The image shows two pieces of dark chocolate with the Ovomaltine branding. Each piece consists of two rectangular segments. Based on the size of the segments relative to the hand holding them, they appear to be standard chocolate bar segments. A typical segment of dark chocolate weighs approximately 5-7 grams. With four segments visible, the total estimated weight is 20-28 grams. Adjusting for slight variations, I estimate the total weight to be 25 grams."
r3bub9,gruyère,9.0,10,1.0,0.0009873834339001646,https://www.myfoodrepo.org/api/v1/subjects/r3bub9/dish_media/f07a0774-2ab0-4231-b431-1d5f34d84b29,"The gruyère is located on the right side of the plate, appearing as a single rectangular slice. Based on its size and thickness, it is a standard thin slice of cheese. Gruyère is a dense cheese, and the visible slice is approximately 10 cm long, 1.5 cm wide, and 0.3 cm thick. Considering the density of gruyère (approximately 0.9 g/cm³), the estimated weight of this slice is around 10 grams."
p8a2w5,mozzarella,26.0,25,1.0,0.002852441031267142,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/9e3bfdbf-2b6e-41be-93ee-6610250b8c4e,"The mozzarella is located on the top right of the plate, mixed with other ingredients such as roasted chicken. The mozzarella pieces appear to be small and shredded, with a total volume that is relatively modest. Considering the density of mozzarella and the visible portion, I estimate the weight to be approximately 25 grams."
p8a2w5,chocolat blanc,17.0,17,0.0,0.0,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/d4cfcd8a-7f38-44ba-82c5-8d0277be7bf8,"The image shows two pieces of white chocolate on a wooden surface. The larger piece appears to be about 2.5 times the size of the smaller piece. Based on the thickness and size of the pieces, the smaller piece is estimated to weigh around 5 grams, and the larger piece is estimated to weigh around 12 grams. Adding these together, the total estimated weight of the white chocolate is 17 grams."
xjvrtk,biere,330.0,330,0.0,0.0,https://www.myfoodrepo.org/api/v1/subjects/xjvrtk/dish_media/a11102b5-9502-4823-b896-aa4ad79f202a,"The image shows a single beer bottle. Based on the standard size of beer bottles, it appears to be a 330ml bottle. The weight of the liquid beer inside (excluding the bottle) is approximately equivalent to the volume in milliliters, as beer has a density close to water. Therefore, the estimated weight of the beer is 330 grams."
p96w4a,mélasse,5.0,5,0.0,0.0,https://www.myfoodrepo.org/api/v1/subjects/p96w4a/dish_media/5fe0ff4c-666e-4d1b-918a-b96903891731,"The mélasse (molasses) is spread thinly over the surface of the tresse slice. The layer appears light and evenly distributed, with some areas showing more coverage than others. Considering the density of molasses and the visible spread, I estimate the weight of the molasses to be approximately 5 grams."
p8a2w5,salade tomate mozzarella concombre,,150,,,https://www.myfoodrepo.org/api/v1/subjects/p8a2w5/dish_media/bdb25c53-2eb7-4a81-b33e-6d28997d0183,"The salad with tomato, mozzarella, and cucumber is located on the top left and center of the plate. It consists of sliced tomatoes, cucumber pieces, mozzarella chunks, and lettuce. The portion appears to be moderate, covering about one-third of the plate. Considering the density of the ingredients, the tomatoes and cucumbers are relatively water-dense, while mozzarella is heavier. Based on the visual evidence, I estimate the total weight of the salad to be approximately 150 grams."
